Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Seniority_Days,ChildrenTotal,HasChildren,TotalSpend,TotalPurchases,TotalCampaignsAccepted,WebEngagement,R_Score,F_Score,M_Score,RFM_Score,RFM_Segmento,Education_Postgraduate,Education_Undergraduate,Marital_Status_Partner,Age_Grupo_Millennial (30–44),Age_Grupo_Gen X (45–59),Age_Grupo_Boomer (60–74),Age_Grupo_Silent (75+),Income_Faixa_Média-baixa,Income_Faixa_Média-alta,Income_Faixa_Alta,Valor_Cliente_Prata,Valor_Cliente_Ouro,Valor_Cliente_Platina
19510.0,2,0,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,41,4502,2,1,30,6,0,0.14285714285714285,2,1,1,4,Em risco,1,0,1,1,0,0,0,0,0,0,0,0,0
30992.0,1,0,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,50,4637,1,1,43,5,0,0.14285714285714285,1,1,1,3,Inativos,0,0,0,0,1,0,0,0,0,0,0,0,0
101970.0,0,0,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,1,43,4678,0,0,1135,27,3,3.0,2,4,4,10,Campeões,0,0,0,1,0,0,0,0,0,1,0,0,1
71488.0,0,0,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0,61,4700,0,0,559,16,0,3.0,1,3,3,7,Potencial,0,1,1,0,0,1,0,0,0,1,0,1,0
79607.0,0,0,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,1,42,4638,0,0,1923,16,0,3.0,3,3,4,10,Campeões,0,0,0,1,0,0,0,0,0,1,0,0,1
54348.0,1,1,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,0,73,4225,2,1,90,8,0,0.3333333333333333,2,2,2,6,Potencial,1,0,1,0,0,1,0,0,1,0,1,0,0
55085.0,0,1,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,65,4557,1,1,404,17,0,1.0,4,3,3,10,Campeões,1,0,1,0,0,1,0,0,1,0,0,1,0
77376.0,1,1,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,0,70,4254,2,1,661,23,0,1.5,2,4,3,9,Leais,1,0,1,0,0,1,0,0,0,1,0,1,0
62998.0,0,1,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,74,4476,1,1,463,19,0,1.0,4,3,3,10,Campeões,0,0,1,0,0,1,0,0,1,0,0,1,0
61331.0,1,1,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,0,68,4680,2,1,632,23,0,1.375,3,4,3,10,Campeões,1,0,0,0,0,1,0,0,1,0,0,1,0
73448.0,0,0,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,57,4343,0,0,725,19,0,1.75,4,3,3,10,Campeões,0,0,1,0,1,0,0,0,0,1,0,1,0
51912.0,0,1,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,0,63,4526,1,1,725,19,0,1.5,1,3,3,7,Potencial,0,0,1,0,0,1,0,0,1,0,0,1,0
41551.0,1,1,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,0,62,4523,2,1,279,16,0,0.625,2,3,2,7,Potencial,1,0,1,0,0,1,0,1,0,0,1,0,0
62981.0,0,0,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,0,59,4673,0,0,1482,23,1,1.3333333333333333,4,4,4,12,Campeões,1,0,1,0,1,0,0,0,1,0,0,0,1
9548.0,1,0,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,50,4894,1,1,29,6,0,0.125,3,1,1,5,Em risco,0,1,0,0,1,0,0,0,0,0,0,0,0
33762.0,2,1,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,67,4561,3,1,106,9,0,0.25,2,2,2,6,Potencial,1,0,1,0,0,1,0,0,0,0,1,0,0
35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1,53,4245,2,1,49,6,1,0.2,3,1,1,5,Em risco,1,0,0,0,1,0,0,1,0,0,0,0,0
36921.0,1,1,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,61,4540,2,1,38,7,0,0.2857142857142857,2,1,1,4,Em risco,1,0,0,0,0,1,0,1,0,0,0,0,0
92859.0,0,0,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,0,34,4822,0,0,2077,22,0,2.5,3,4,4,11,Campeões,1,0,0,1,0,0,0,0,0,1,0,0,1
65104.0,0,1,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,1,50,4431,1,1,1053,17,0,0.42857142857142855,4,3,4,11,Campeões,1,0,1,0,1,0,0,0,1,0,0,0,1
86111.0,0,0,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,64,4640,0,0,1385,23,0,2.5,2,4,4,10,Campeões,0,0,1,0,0,1,0,0,0,1,0,0,1
68352.0,0,1,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,52,4509,1,1,871,25,0,1.3333333333333333,3,4,3,10,Campeões,1,0,0,0,1,0,0,0,0,1,0,1,0
41883.0,1,0,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,38,4671,1,1,312,12,0,0.5714285714285714,4,2,2,8,Leais,0,0,1,1,0,0,0,1,0,0,1,0,0
59809.0,0,2,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,50,4823,2,1,877,15,0,0.375,3,2,3,8,Leais,0,0,1,0,1,0,0,0,1,0,0,1,0
23957.0,1,0,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,51,4813,1,1,68,6,0,0.3333333333333333,3,1,1,5,Em risco,0,0,1,0,1,0,0,0,0,0,0,0,0
38547.0,1,0,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,45,4509,1,1,22,4,0,0.125,3,1,1,5,Em risco,0,0,1,0,1,0,0,1,0,0,0,0,0
35688.0,2,1,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,53,4880,3,1,211,16,0,0.5,1,3,2,6,Potencial,0,1,1,0,1,0,0,1,0,0,1,0,0
49605.0,0,0,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,60,4212,0,0,127,8,0,0.6666666666666666,2,2,2,6,Potencial,1,0,1,0,0,1,0,1,0,0,1,0,0
59354.0,0,2,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,73,4270,2,1,459,16,0,1.3333333333333333,2,3,3,8,Leais,1,0,1,0,0,1,0,0,1,0,0,1,0
65747.0,0,1,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,57,4318,1,1,460,19,1,1.3333333333333333,1,3,3,7,Potencial,0,0,1,0,1,0,0,0,1,0,0,1,0
46344.0,0,1,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,54,4766,1,1,429,17,0,1.0,3,3,3,9,Leais,0,1,1,0,1,0,0,1,0,0,0,1,0
34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,38,4252,1,1,89,11,0,0.5,4,2,2,8,Leais,0,0,0,1,0,0,0,0,0,0,1,0,0
61010.0,0,1,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,74,4832,1,1,1021,26,0,1.6,2,4,3,9,Leais,1,0,1,0,0,1,0,0,1,0,0,1,0
69372.0,0,0,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,77,4699,0,0,1381,21,2,2.5,4,3,4,11,Campeões,0,0,1,0,0,0,1,0,0,1,0,0,1
49967.0,0,1,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,68,4560,1,1,306,15,0,0.8571428571428571,4,2,2,8,Leais,0,0,0,0,0,1,0,1,0,0,1,0,0
60199.0,1,2,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,48,4494,3,1,18,4,0,0.0,3,1,1,5,Em risco,0,0,0,0,1,0,0,0,1,0,0,0,0
55375.0,0,1,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,49,4459,1,1,162,9,0,0.5,4,2,2,8,Leais,0,0,1,0,1,0,0,0,1,0,1,0,0
80317.0,0,0,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,71,4517,0,0,1231,18,0,3.0,2,3,4,9,Leais,0,0,0,0,0,1,0,0,0,1,0,0,1
30523.0,2,1,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,68,4567,3,1,13,4,0,0.14285714285714285,4,1,1,6,Potencial,1,0,0,0,0,1,0,0,0,0,0,0,0
70356.0,0,0,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,81,4805,0,0,1706,27,0,1.6666666666666667,4,4,4,12,Campeões,1,0,1,0,0,0,1,0,0,1,0,0,1
23228.0,1,0,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,42,4379,1,1,121,11,0,0.375,1,2,2,5,Em risco,0,0,1,1,0,0,0,0,0,0,1,0,0
74165.0,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,51,4628,0,0,1293,20,0,2.5,4,3,4,11,Campeões,1,0,0,0,1,0,0,0,0,1,0,0,1
43482.0,2,1,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,60,4432,3,1,88,9,0,0.3333333333333333,1,2,2,5,Em risco,0,0,1,0,0,1,0,1,0,0,1,0,0
62551.0,0,0,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,73,4427,0,0,421,18,1,2.0,3,3,3,9,Leais,0,0,0,0,0,1,0,0,1,0,0,1,0
52332.0,0,0,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,67,4509,0,0,259,12,1,0.75,2,2,2,6,Potencial,0,0,0,0,0,1,0,0,1,0,1,0,0
66951.0,0,0,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,38,4443,0,0,1117,15,0,3.0,3,2,4,9,Leais,0,0,0,1,0,0,0,0,1,0,0,0,1
26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,69,4328,2,1,89,9,0,0.4,1,2,2,5,Em risco,0,0,1,0,0,1,0,0,0,0,1,0,0
33456.0,1,1,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,61,4273,2,1,36,6,0,0.14285714285714285,2,1,1,4,Em risco,0,0,1,0,0,1,0,0,0,0,0,0,0
28718.0,1,0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,44,4555,1,1,57,7,0,0.25,1,1,1,3,Inativos,0,0,1,1,0,0,0,0,0,0,0,0,0
50447.0,2,0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,56,4273,2,1,148,8,0,0.5,4,2,2,8,Leais,0,0,1,0,1,0,0,1,0,0,1,0,0
53537.0,1,1,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,67,4354,2,1,93,8,0,0.4,4,2,2,8,Leais,1,0,1,0,0,1,0,0,1,0,1,0,0
52074.0,0,1,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,59,4290,1,1,119,7,1,0.5,1,1,2,4,Em risco,0,0,0,0,1,0,0,0,1,0,1,0,0
80427.0,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,51,4859,1,1,1835,28,0,2.2,2,4,4,10,Campeões,1,0,1,0,1,0,0,0,0,1,0,0,1
83837.0,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,78,4764,0,0,1318,25,2,2.25,1,4,4,9,Leais,1,0,1,0,0,0,1,0,0,1,0,0,1
38853.0,1,1,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,56,4241,2,1,45,7,0,0.2857142857142857,1,1,1,3,Inativos,1,0,1,0,1,0,0,1,0,0,0,0,0
38285.0,2,1,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,67,4209,3,1,10,4,0,0.0,1,1,1,3,Inativos,0,0,1,0,0,1,0,1,0,0,0,0,0
78497.0,0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,75,4414,0,0,978,25,1,2.5,3,4,3,10,Campeões,0,1,1,0,0,0,1,0,0,1,0,1,0
51650.0,0,1,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,50,4253,1,1,191,10,0,0.8,1,2,2,5,Em risco,1,0,1,0,1,0,0,0,1,0,1,0,0
16248.0,1,0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,38,4254,1,1,57,9,0,0.3333333333333333,1,2,1,4,Em risco,0,1,1,1,0,0,0,0,0,0,0,0,0
66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,80,4478,0,0,1033,24,0,3.0,4,4,3,11,Campeões,1,0,1,0,0,0,1,0,1,0,0,1,0
30477.0,1,0,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,42,4362,1,1,66,6,0,0.16666666666666666,4,1,1,6,Potencial,1,0,1,1,0,0,0,0,0,0,0,0,0
28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,65,4218,0,0,43,6,0,0.3333333333333333,1,1,1,3,Inativos,0,1,1,0,0,1,0,0,0,0,0,0,0
25271.0,1,0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,43,4775,1,1,50,5,0,0.1111111111111111,3,1,1,5,Em risco,0,0,1,1,0,0,0,0,0,0,0,0,0
32303.0,0,1,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,56,4317,1,1,39,7,0,0.2,2,1,1,4,Em risco,1,0,0,0,1,0,0,0,0,0,0,0,0
61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,60,4535,1,1,608,18,0,1.4,3,3,3,9,Leais,0,0,1,0,0,1,0,0,1,0,0,1,0
74068.0,0,0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,50,4671,0,0,1581,24,0,2.0,4,4,4,12,Campeões,0,0,1,0,1,0,0,0,0,1,0,0,1
45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,62,4695,2,1,68,7,0,0.2857142857142857,4,1,1,6,Potencial,1,0,1,0,0,1,0,1,0,0,0,0,0
24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,48,4862,1,1,80,5,1,0.16666666666666666,2,1,2,5,Em risco,0,1,1,0,1,0,0,0,0,0,1,0,0
66973.0,0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,37,4612,0,0,1282,28,0,2.6666666666666665,1,4,4,9,Leais,1,0,1,1,0,0,0,0,1,0,0,0,1
38872.0,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,38,4599,1,1,91,8,0,0.375,1,2,2,5,Em risco,0,0,1,1,0,0,0,1,0,0,1,0,0
51148.0,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,53,4700,2,1,315,16,0,0.8333333333333334,3,3,2,8,Leais,0,0,1,0,1,0,0,1,0,0,1,0,0
31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,49,4386,2,1,31,6,0,0.125,4,1,1,6,Potencial,0,0,1,0,1,0,0,0,0,0,0,0,0
69661.0,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,46,4251,0,0,834,23,0,2.3333333333333335,1,4,3,8,Leais,1,0,1,0,1,0,0,0,0,1,0,1,0
80067.0,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,72,4487,0,0,1600,17,1,2.0,1,3,4,8,Leais,0,0,1,0,0,1,0,0,0,1,0,0,1
86718.0,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,72,4732,0,0,1270,17,0,2.5,4,3,4,11,Campeões,0,0,1,0,0,1,0,0,0,1,0,0,1
46854.0,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,53,4294,2,1,263,15,1,0.625,1,2,2,5,Em risco,1,0,0,0,1,0,0,1,0,0,1,0,0
69142.0,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,74,4204,1,1,535,19,1,1.6,2,3,3,8,Leais,0,0,0,0,0,1,0,0,0,1,0,1,0
75922.0,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,58,4406,0,0,1295,18,0,4.0,2,3,4,9,Leais,0,0,0,0,1,0,0,0,0,1,0,0,1
63693.0,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,48,4462,1,1,1150,29,0,1.8333333333333333,2,4,4,10,Campeões,0,0,0,0,1,0,0,0,1,0,0,0,1
102160.0,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,49,4808,0,0,1240,26,3,1.75,2,4,4,10,Campeões,1,0,1,0,1,0,0,0,0,1,0,0,1
40637.0,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,61,4551,2,1,38,6,0,0.14285714285714285,2,1,1,4,Em risco,1,0,0,0,0,1,0,1,0,0,0,0,0
18890.0,0,0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,42,4800,0,0,35,4,1,0.0,4,1,1,6,Potencial,1,0,0,1,0,0,0,0,0,0,0,0,0
29604.0,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,38,4407,1,1,53,5,1,0.1111111111111111,1,1,1,3,Inativos,0,0,1,1,0,0,0,0,0,0,0,0,0
48721.0,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,63,4616,2,1,293,17,0,0.6666666666666666,2,3,2,7,Potencial,1,0,0,0,0,1,0,1,0,0,1,0,0
44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,60,4225,1,1,65,6,0,0.3333333333333333,1,1,1,3,Inativos,0,0,1,0,0,1,0,1,0,0,0,0,0
64497.0,0,1,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,72,4861,1,1,1804,29,1,1.375,4,4,4,12,Campeões,0,0,0,0,0,1,0,0,1,0,0,0,1
46097.0,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,70,4659,1,1,241,15,0,0.75,4,2,2,8,Leais,0,0,1,0,0,1,0,1,0,0,1,0,0
77972.0,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,72,4307,0,0,1101,20,0,4.0,4,3,4,11,Campeões,0,0,1,0,0,1,0,0,0,1,0,0,1
44377.0,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,58,4836,2,1,264,19,0,0.625,2,3,2,7,Potencial,1,0,1,0,1,0,0,1,0,0,1,0,0
46014.0,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,52,4728,2,1,541,26,0,1.0,4,4,3,11,Campeões,1,0,1,0,1,0,0,1,0,0,0,1,0
70951.0,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,41,4625,0,0,1198,17,0,3.0,2,3,4,9,Leais,0,0,1,1,0,0,0,0,0,1,0,0,1
41443.0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,49,4293,1,1,482,20,0,1.0,1,3,3,7,Potencial,0,0,1,0,1,0,0,1,0,0,0,1,0
52195.0,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,48,4252,3,1,17,4,0,0.125,4,1,1,6,Potencial,0,1,0,0,1,0,0,0,1,0,0,0,0
83790.0,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,78,4430,0,0,1615,25,2,2.6666666666666665,1,4,4,9,Leais,1,0,1,0,0,0,1,0,0,1,0,0,1
44551.0,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,72,4506,1,1,285,12,0,0.5714285714285714,4,2,2,8,Leais,1,0,0,0,0,1,0,1,0,0,1,0,0
69508.0,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,46,4796,1,1,1135,28,0,1.8333333333333333,3,4,4,11,Campeões,0,0,1,0,1,0,0,0,0,1,0,0,1
45204.0,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,38,4283,1,1,114,7,0,0.3333333333333333,1,1,2,4,Em risco,0,1,1,1,0,0,0,1,0,0,1,0,0
72460.0,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,57,4431,0,0,1047,16,0,3.0,2,3,4,9,Leais,0,0,1,0,1,0,0,0,0,1,0,0,1
77622.0,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,56,4280,2,1,714,22,0,2.0,4,4,3,11,Campeões,1,0,1,0,1,0,0,0,0,1,0,1,0
30732.0,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,46,4744,1,1,185,13,0,0.5,3,2,2,7,Potencial,1,0,1,0,1,0,0,0,0,0,1,0,0
63887.0,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,64,4863,1,1,1245,32,0,1.5,3,4,4,11,Campeões,0,0,0,0,0,1,0,0,1,0,0,0,1
42011.0,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,48,4664,1,1,189,12,0,0.375,3,2,2,7,Potencial,0,0,1,0,1,0,0,1,0,0,1,0,0
51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,50,4816,1,1,576,16,0,1.0,1,3,3,7,Potencial,0,0,1,0,1,0,0,1,0,0,0,1,0
51537.0,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,74,4771,1,1,1103,18,0,0.25,3,3,4,10,Campeões,0,0,0,0,0,1,0,0,1,0,0,0,1
79930.0,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,54,4894,0,0,1753,17,0,1.5,2,3,4,9,Leais,1,0,1,0,1,0,0,0,0,1,0,0,1
34320.0,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,40,4337,1,1,17,4,0,0.125,2,1,1,4,Em risco,1,0,1,1,0,0,0,0,0,0,0,0,0
37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,60,4670,2,1,433,23,0,0.7142857142857143,3,4,3,10,Campeões,0,0,0,0,0,1,0,1,0,0,0,1,0
81975.0,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,64,4744,1,1,1588,14,1,0.8571428571428571,4,2,4,10,Campeões,0,1,0,0,0,1,0,0,0,1,0,0,1
38590.0,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,55,4614,1,1,22,4,0,0.125,2,1,1,4,Em risco,0,0,1,0,1,0,0,1,0,0,0,0,0
15033.0,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,75,4278,0,0,19,5,0,0.3333333333333333,3,1,1,5,Em risco,0,0,0,0,0,0,1,0,0,0,0,0,0
62745.0,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,61,4667,1,1,1117,29,0,1.4,1,4,4,9,Leais,1,0,1,0,0,1,0,0,1,0,0,0,1
22212.0,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,51,4406,1,1,69,8,0,0.3333333333333333,3,2,2,7,Potencial,0,1,1,0,1,0,0,0,0,0,0,0,0
23661.0,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,44,4411,1,1,23,5,0,0.14285714285714285,3,1,1,5,Em risco,1,0,1,1,0,0,0,0,0,0,0,0,0
79761.0,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,68,4472,1,1,605,19,0,1.6666666666666667,3,3,3,9,Leais,1,0,0,0,0,1,0,0,0,1,0,1,0
7500.0,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,53,4389,1,1,57,11,0,0.42857142857142855,2,2,1,5,Em risco,0,0,0,0,1,0,0,0,0,0,0,0,0
73455.0,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,58,4448,0,0,2088,22,1,2.0,1,4,4,9,Leais,0,0,0,0,1,0,0,0,0,1,0,0,1
64961.0,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,68,4757,1,1,1009,16,0,2.0,1,3,3,7,Potencial,0,0,1,0,0,1,0,0,1,0,0,1,0
22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,55,4537,1,1,26,5,0,0.2222222222222222,1,1,1,3,Inativos,0,0,0,0,1,0,0,0,0,0,0,0,0
73687.0,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,36,4417,0,0,1627,22,1,1.5,4,4,4,12,Campeões,0,0,1,1,0,0,0,0,0,1,0,0,1
61074.0,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,68,4885,1,1,1102,31,0,1.5714285714285714,3,4,4,11,Campeões,0,0,1,0,0,1,0,0,1,0,0,0,1
31686.0,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,62,4228,2,1,17,6,0,0.16666666666666666,3,1,1,5,Em risco,1,0,1,0,0,1,0,0,0,0,0,0,0
80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,54,4609,1,1,1690,16,3,0.8333333333333334,3,3,4,10,Campeões,0,0,1,0,1,0,0,0,0,1,0,0,1
75027.0,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,73,4740,1,1,1390,21,0,1.8,2,3,4,9,Leais,0,0,1,0,0,1,0,0,0,1,0,0,1
67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,38,4871,0,0,2126,20,0,1.3333333333333333,1,3,4,8,Leais,1,0,1,1,0,0,0,0,1,0,0,0,1
65176.0,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,57,4812,1,1,1531,25,0,1.5,2,4,4,10,Campeões,1,0,1,0,1,0,0,0,1,0,0,0,1
31160.0,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,51,4490,1,1,64,7,0,0.25,2,1,1,4,Em risco,1,0,0,0,1,0,0,0,0,0,0,0,0
